mondo_id,mapping_type,doid_id,mapping_justification,mondo_label,doid_label
MONDO:0002249,skos:exactMatch,DOID:2228,semapv:UnspecifiedMatching,thrombocytosis disease,thrombocytosis
MONDO:0002250,skos:exactMatch,DOID:223,semapv:UnspecifiedMatching,basilar artery insufficiency,basilar artery insufficiency
MONDO:0002251,skos:exactMatch,DOID:2237,semapv:UnspecifiedMatching,hepatitis,hepatitis
MONDO:0002252,skos:exactMatch,DOID:2239,semapv:UnspecifiedMatching,granulomatous hepatitis,granulomatous hepatitis
MONDO:0002253,skos:exactMatch,DOID:2247,semapv:UnspecifiedMatching,spondylosis,spondylosis
MONDO:0002254,skos:exactMatch,DOID:225,semapv:UnspecifiedMatching,syndromic disease,syndrome
MONDO:0002255,skos:exactMatch,DOID:2251,semapv:UnspecifiedMatching,hypertrophic elongation of cervix,hypertrophic elongation of cervix
MONDO:0002256,skos:exactMatch,DOID:2253,semapv:UnspecifiedMatching,cervix disorder,cervix disease
MONDO:0002257,skos:exactMatch,DOID:227,semapv:UnspecifiedMatching,ankylosis,ankylosis
MONDO:0002258,skos:exactMatch,DOID:2275,semapv:UnspecifiedMatching,pharyngitis,pharyngitis
MONDO:0002259,skos:exactMatch,DOID:2277,semapv:UnspecifiedMatching,gonadal disorder,gonadal disease
MONDO:0002260,skos:exactMatch,DOID:2282,semapv:UnspecifiedMatching,hidradenitis,hidradenitis
MONDO:0002261,skos:exactMatch,DOID:2283,semapv:UnspecifiedMatching,keratopathy,keratopathy
MONDO:0002262,skos:exactMatch,DOID:2286,semapv:UnspecifiedMatching,capillary lymphangioma,capillary lymphangioma
MONDO:0002263,skos:exactMatch,DOID:229,semapv:UnspecifiedMatching,female reproductive system disorder,female reproductive system disease
MONDO:0002264,skos:exactMatch,DOID:2301,semapv:UnspecifiedMatching,obsolete atrophy of prostate,atrophy of prostate
MONDO:0002265,skos:exactMatch,DOID:2303,semapv:UnspecifiedMatching,stereotypic movement disorder,stereotypic movement disorder
MONDO:0002266,skos:exactMatch,DOID:2314,semapv:UnspecifiedMatching,malt worker's lung,malt worker's lung
MONDO:0002267,skos:exactMatch,DOID:2320,semapv:UnspecifiedMatching,obstructive lung disease,obstructive lung disease
MONDO:0002269,skos:exactMatch,DOID:2326,semapv:UnspecifiedMatching,gastroenteritis,gastroenteritis
MONDO:0002270,skos:exactMatch,DOID:2327,semapv:UnspecifiedMatching,viral gastritis,viral gastritis
MONDO:0002271,skos:exactMatch,DOID:234,semapv:UnspecifiedMatching,colon adenocarcinoma,colon adenocarcinoma
MONDO:0002272,skos:exactMatch,DOID:2344,semapv:UnspecifiedMatching,polyclonal hypergammaglobulinemia,polyclonal hypergammaglobulinemia
MONDO:0002273,skos:exactMatch,DOID:2345,semapv:UnspecifiedMatching,plasma protein metabolism disease,plasma protein metabolism disease
MONDO:0002274,skos:exactMatch,DOID:2346,semapv:UnspecifiedMatching,monoclonal paraproteinemia disease,monoclonal paraproteinemia
MONDO:0002275,skos:exactMatch,DOID:2347,semapv:UnspecifiedMatching,generalized atherosclerosis,generalized atherosclerosis
MONDO:0002277,skos:exactMatch,DOID:2348,semapv:UnspecifiedMatching,arteriosclerosis disorder,arteriosclerotic cardiovascular disease
MONDO:0002277,skos:exactMatch,DOID:2349,semapv:UnspecifiedMatching,arteriosclerosis disorder,arteriosclerosis
MONDO:0002278,skos:exactMatch,DOID:235,semapv:UnspecifiedMatching,benign colon neoplasm,colonic benign neoplasm
MONDO:0002279,skos:exactMatch,DOID:2351,semapv:UnspecifiedMatching,iron metabolism disease,iron metabolism disease
MONDO:0002280,skos:exactMatch,DOID:2355,semapv:UnspecifiedMatching,anemia,anemia
MONDO:0002281,skos:exactMatch,DOID:2361,semapv:UnspecifiedMatching,macrocytic anemia,macrocytic anemia
MONDO:0002282,skos:exactMatch,DOID:2366,semapv:UnspecifiedMatching,West Nile fever,West Nile fever
MONDO:0002283,skos:exactMatch,DOID:2367,semapv:UnspecifiedMatching,neuroaxonal dystrophy,neuroaxonal dystrophy
MONDO:0002285,skos:exactMatch,DOID:238,semapv:UnspecifiedMatching,pupil disorder,pupil disease
MONDO:0002286,skos:exactMatch,DOID:2388,semapv:UnspecifiedMatching,renal artery disease,renal artery disease
MONDO:0002287,skos:exactMatch,DOID:2392,semapv:UnspecifiedMatching,glandular cystitis,glandular cystitis
MONDO:0002289,skos:exactMatch,DOID:240,semapv:UnspecifiedMatching,iris disorder,iris disease
MONDO:0002290,skos:exactMatch,DOID:2401,semapv:UnspecifiedMatching,clitoris cancer,clitoris cancer
MONDO:0002291,skos:exactMatch,DOID:2410,semapv:UnspecifiedMatching,cutaneous granular cell tumor,skin granular cell tumor
MONDO:0002293,skos:exactMatch,DOID:2425,semapv:UnspecifiedMatching,cutaneous ganglioneuroma,cutaneous ganglioneuroma
MONDO:0002295,skos:exactMatch,DOID:2430,semapv:UnspecifiedMatching,skin glomus tumor,skin glomus tumor
MONDO:0002297,skos:exactMatch,DOID:2433,semapv:UnspecifiedMatching,epidermal appendage tumor,epidermal appendage tumor
MONDO:0002298,skos:exactMatch,DOID:2435,semapv:UnspecifiedMatching,cutaneous glomangioma,skin glomangioma
MONDO:0002299,skos:exactMatch,DOID:2436,semapv:UnspecifiedMatching,glomangioma,glomangioma
MONDO:0002300,skos:exactMatch,DOID:2438,semapv:UnspecifiedMatching,dermis tumor,dermis tumor
MONDO:0002301,skos:exactMatch,DOID:2441,semapv:UnspecifiedMatching,frontal sinus squamous cell carcinoma,frontal sinus squamous cell carcinoma
MONDO:0002303,skos:exactMatch,DOID:2450,semapv:UnspecifiedMatching,central retinal vein occlusion,central retinal vein occlusion
MONDO:0002304,skos:exactMatch,DOID:2451,semapv:UnspecifiedMatching,protein S deficiency,protein S deficiency
MONDO:0002305,skos:exactMatch,DOID:2452,semapv:UnspecifiedMatching,thrombophilia,thrombophilia
MONDO:0002306,skos:exactMatch,DOID:2455,semapv:UnspecifiedMatching,angular blepharoconjunctivitis,angular blepharoconjunctivitis
MONDO:0002307,skos:exactMatch,DOID:2456,semapv:UnspecifiedMatching,blepharoconjunctivitis,blepharoconjunctivitis
MONDO:0002308,skos:exactMatch,DOID:2457,semapv:UnspecifiedMatching,giant papillary conjunctivitis,giant papillary conjunctivitis
MONDO:0002309,skos:exactMatch,DOID:2458,semapv:UnspecifiedMatching,papillary conjunctivitis,papillary conjunctivitis
MONDO:0002310,skos:exactMatch,DOID:2460,semapv:UnspecifiedMatching,anterior dislocation of lens,anterior dislocation of lens
MONDO:0002311,skos:exactMatch,DOID:2462,semapv:UnspecifiedMatching,retinal vascular disorder,retinal vascular disease
MONDO:0002312,skos:exactMatch,DOID:2473,semapv:UnspecifiedMatching,opportunistic mycosis,opportunistic mycosis
MONDO:0002313,skos:exactMatch,DOID:2474,semapv:UnspecifiedMatching,vernal conjunctivitis,vernal conjunctivitis
MONDO:0002314,skos:exactMatch,DOID:2475,semapv:UnspecifiedMatching,chronic conjunctivitis,chronic conjunctivitis
MONDO:0002316,skos:exactMatch,DOID:2477,semapv:UnspecifiedMatching,motor peripheral neuropathy,motor peripheral neuropathy
MONDO:0002317,skos:exactMatch,DOID:2479,semapv:UnspecifiedMatching,central nervous system origin vertigo,central nervous system origin vertigo
MONDO:0002318,skos:exactMatch,DOID:248,semapv:UnspecifiedMatching,trachea leiomyoma,trachea leiomyoma
MONDO:0002319,skos:exactMatch,DOID:2485,semapv:UnspecifiedMatching,phosphorus metabolism disease,phosphorus metabolism disease
MONDO:0002320,skos:exactMatch,DOID:2490,semapv:UnspecifiedMatching,congenital nervous system disorder,congenital nervous system abnormality
MONDO:0002321,skos:exactMatch,DOID:2491,semapv:UnspecifiedMatching,sensory peripheral neuropathy,sensory peripheral neuropathy
MONDO:0002322,skos:exactMatch,DOID:2494,semapv:UnspecifiedMatching,angiodysplasia,angiodysplasia
MONDO:0002323,skos:exactMatch,DOID:2495,semapv:UnspecifiedMatching,cherry hemangioma,senile angioma
MONDO:0002324,skos:exactMatch,DOID:2497,semapv:UnspecifiedMatching,obsolete enamel erosion,enamel erosion
MONDO:0002325,skos:exactMatch,DOID:2498,semapv:UnspecifiedMatching,"tooth erosion, non-bacterial",tooth erosion
MONDO:0002326,skos:exactMatch,DOID:251,semapv:UnspecifiedMatching,alcohol-induced mental disorder,alcohol-induced mental disorder
MONDO:0002327,skos:exactMatch,DOID:2516,semapv:UnspecifiedMatching,intracranial cavernous angioma,intracranial cavernous angioma
MONDO:0002328,skos:exactMatch,DOID:2517,semapv:UnspecifiedMatching,intracranial hemangioma,intracranial structure hemangioma
MONDO:0002329,skos:exactMatch,DOID:2519,semapv:UnspecifiedMatching,testicular disorder,testicular disease
MONDO:0002330,skos:exactMatch,DOID:252,semapv:UnspecifiedMatching,alcoholic psychosis,alcoholic psychosis
MONDO:0002331,skos:exactMatch,DOID:2527,semapv:UnspecifiedMatching,nephrosis,nephrosis
MONDO:0002332,skos:exactMatch,DOID:2529,semapv:UnspecifiedMatching,splenic disorder,splenic disease
MONDO:0002333,skos:exactMatch,DOID:2530,semapv:UnspecifiedMatching,splenic abscess,splenic abscess
MONDO:0002334,skos:exactMatch,DOID:2531,semapv:UnspecifiedMatching,hematopoietic and lymphoid system neoplasm,hematologic cancer
MONDO:0002336,skos:exactMatch,DOID:2537,semapv:UnspecifiedMatching,obsolete inflammatory and toxic neuropathy,inflammatory and toxic neuropathy
MONDO:0002337,skos:exactMatch,DOID:254,semapv:UnspecifiedMatching,intra-abdominal hemangioma,hemangioma of intra-abdominal structure
MONDO:0002338,skos:exactMatch,DOID:2544,semapv:UnspecifiedMatching,extratemporal epilepsy,extratemporal epilepsy
MONDO:0002340,skos:exactMatch,DOID:2550,semapv:UnspecifiedMatching,tactile epilepsy,tactile epilepsy
MONDO:0002341,skos:exactMatch,DOID:2555,semapv:UnspecifiedMatching,granulomatous angiitis,granulomatous angiitis
MONDO:0002342,skos:exactMatch,DOID:2557,semapv:UnspecifiedMatching,chondromalacia,chondromalacia
MONDO:0002343,skos:exactMatch,DOID:256,semapv:UnspecifiedMatching,splenic hemangioma,hemangioma of spleen
MONDO:0002345,skos:exactMatch,DOID:2568,semapv:UnspecifiedMatching,cervicitis,cervicitis
MONDO:0002347,skos:exactMatch,DOID:2575,semapv:UnspecifiedMatching,barbiturate dependence,barbiturate dependence
MONDO:0002350,skos:exactMatch,DOID:2590,semapv:UnspecifiedMatching,familial nephrotic syndrome,familial nephrotic syndrome
MONDO:0002351,skos:exactMatch,DOID:2595,semapv:UnspecifiedMatching,glottis cancer,glottis cancer
MONDO:0002352,skos:exactMatch,DOID:2596,semapv:UnspecifiedMatching,larynx cancer,larynx cancer
MONDO:0002353,skos:exactMatch,DOID:2597,semapv:UnspecifiedMatching,glottis neoplasm,glottis neoplasm
MONDO:0002354,skos:exactMatch,DOID:2598,semapv:UnspecifiedMatching,benign laryngeal neoplasm,laryngeal benign neoplasm
MONDO:0002355,skos:exactMatch,DOID:2599,semapv:UnspecifiedMatching,glottis carcinoma,glottis carcinoma
MONDO:0002356,skos:exactMatch,DOID:26,semapv:UnspecifiedMatching,pancreas disorder,pancreas disease
MONDO:0002357,skos:exactMatch,DOID:260,semapv:UnspecifiedMatching,hepatic flexure cancer,hepatic flexure cancer
MONDO:0002358,skos:exactMatch,DOID:2600,semapv:UnspecifiedMatching,laryngeal carcinoma,laryngeal carcinoma
MONDO:0002359,skos:exactMatch,DOID:2601,semapv:UnspecifiedMatching,periosteal chondroma,juxtacortical chondroma
MONDO:0002360,skos:exactMatch,DOID:2602,semapv:UnspecifiedMatching,chondroma,chondroma
MONDO:0002361,skos:exactMatch,DOID:261,semapv:UnspecifiedMatching,transverse colon cancer,transverse colon cancer
MONDO:0002362,skos:exactMatch,DOID:2614,semapv:UnspecifiedMatching,serous surface papilloma,serous surface papilloma
MONDO:0002363,skos:exactMatch,DOID:2615,semapv:UnspecifiedMatching,papilloma,papilloma
MONDO:0002365,skos:exactMatch,DOID:262,semapv:UnspecifiedMatching,kidney hemangiopericytoma,kidney hemangiopericytoma
MONDO:0002366,skos:exactMatch,DOID:2621,semapv:UnspecifiedMatching,autonomic nervous system neoplasm,autonomic nervous system neoplasm
MONDO:0002367,skos:exactMatch,DOID:263,semapv:UnspecifiedMatching,kidney cancer,kidney cancer
MONDO:0002368,skos:exactMatch,DOID:2632,semapv:UnspecifiedMatching,papillary serous cystadenocarcinoma,papillary serous adenocarcinoma
MONDO:0002369,skos:exactMatch,DOID:2634,semapv:UnspecifiedMatching,cystadenoma,cystadenoma
MONDO:0002370,skos:exactMatch,DOID:2636,semapv:UnspecifiedMatching,ovarian Brenner tumor,ovarian Brenner tumor
MONDO:0002371,skos:exactMatch,DOID:2639,semapv:UnspecifiedMatching,breast pericanalicular fibroadenoma,breast pericanalicular fibroadenoma
MONDO:0002372,skos:exactMatch,DOID:2641,semapv:UnspecifiedMatching,ovarian monodermal and highly specialized teratoma,ovarian germ cell monodermal and highly specialized teratoma
MONDO:0002373,skos:exactMatch,DOID:2645,semapv:UnspecifiedMatching,benign mesothelioma,benign mesothelioma
MONDO:0002375,skos:exactMatch,DOID:2648,semapv:UnspecifiedMatching,sebaceous adenoma,sebaceous adenoma
MONDO:0002376,skos:exactMatch,DOID:265,semapv:UnspecifiedMatching,spleen angiosarcoma,spleen angiosarcoma
MONDO:0002377,skos:exactMatch,DOID:2656,semapv:UnspecifiedMatching,breast intracanalicular fibroadenoma,breast intracanalicular fibroadenoma
MONDO:0002378,skos:exactMatch,DOID:2658,semapv:UnspecifiedMatching,dermoid cyst,dermoid cyst
MONDO:0002379,skos:exactMatch,DOID:2660,semapv:UnspecifiedMatching,cystic teratoma,cystic teratoma
MONDO:0002380,skos:exactMatch,DOID:2661,semapv:UnspecifiedMatching,myoepithelial tumor,myoepithelioma
MONDO:0002381,skos:exactMatch,DOID:2664,semapv:UnspecifiedMatching,sweat gland neoplasm,sweat gland benign neoplasm
MONDO:0002383,skos:exactMatch,DOID:2669,semapv:UnspecifiedMatching,Pacinian tumor,Pacinian tumor
MONDO:0002385,skos:exactMatch,DOID:2673,semapv:UnspecifiedMatching,benign cystic nephroma,adult cystic nephroma
MONDO:0002387,skos:exactMatch,DOID:268,semapv:UnspecifiedMatching,liver angiosarcoma,liver angiosarcoma
MONDO:0002388,skos:exactMatch,DOID:2682,semapv:UnspecifiedMatching,intracystic papillary adenoma,intracystic papillary adenoma
MONDO:0002395,skos:exactMatch,DOID:2697,semapv:UnspecifiedMatching,renal adenoma,renal adenoma
MONDO:0002396,skos:exactMatch,DOID:2698,semapv:UnspecifiedMatching,nephrogenic adenofibroma,nephrogenic adenofibroma
MONDO:0002397,skos:exactMatch,DOID:270,semapv:UnspecifiedMatching,liver sarcoma,liver sarcoma
MONDO:0002398,skos:exactMatch,DOID:2700,semapv:UnspecifiedMatching,mucinous adenofibroma,mucinous adenofibroma
MONDO:0002399,skos:exactMatch,DOID:2701,semapv:UnspecifiedMatching,"tenosynovial giant cell tumor, localized type",nodular tenosynovitis
MONDO:0002400,skos:exactMatch,DOID:2703,semapv:UnspecifiedMatching,synovitis,synovitis
MONDO:0002401,skos:exactMatch,DOID:2704,semapv:UnspecifiedMatching,malignant tenosynovial giant cell tumor,malignant giant cell tumor of the tendon sheath
MONDO:0002402,skos:exactMatch,DOID:2705,semapv:UnspecifiedMatching,malignant giant cell tumor,malignant giant cell tumor
MONDO:0002403,skos:exactMatch,DOID:2706,semapv:UnspecifiedMatching,synovium cancer,synovium cancer
MONDO:0002404,skos:exactMatch,DOID:271,semapv:UnspecifiedMatching,liver hemangioma,hemangioma of liver
MONDO:0002405,skos:exactMatch,DOID:272,semapv:UnspecifiedMatching,hepatic vascular disorder,hepatic vascular disease
MONDO:0002406,skos:exactMatch,DOID:2723,semapv:UnspecifiedMatching,dermatitis,dermatitis
MONDO:0002407,skos:exactMatch,DOID:2725,semapv:UnspecifiedMatching,capillary hemangioma,capillary hemangioma
MONDO:0002408,skos:exactMatch,DOID:2741,semapv:UnspecifiedMatching,hereditary hyperbilirubinemia,bilirubin metabolic disorder
MONDO:0002409,skos:exactMatch,DOID:2742,semapv:UnspecifiedMatching,auditory system disorder,auditory system disease
MONDO:0002410,skos:exactMatch,DOID:2743,semapv:UnspecifiedMatching,pyeloureteritis cystica,pyeloureteritis cystica
MONDO:0002411,skos:exactMatch,DOID:2745,semapv:UnspecifiedMatching,narcissistic personality disorder,narcissistic personality disorder
MONDO:0002412,skos:exactMatch,DOID:0050728,semapv:UnspecifiedMatching,disorder of glycogen metabolism,glycogen metabolism disorder
MONDO:0002412,skos:exactMatch,DOID:2747,semapv:UnspecifiedMatching,disorder of glycogen metabolism,glycogen storage disease
MONDO:0002413,skos:exactMatch,DOID:0081329,semapv:UnspecifiedMatching,glycogen storage disease I,glycogen storage disease I
MONDO:0002414,skos:exactMatch,DOID:275,semapv:UnspecifiedMatching,gastric hemangioma,gastric hemangioma
MONDO:0002415,skos:exactMatch,DOID:2762,semapv:UnspecifiedMatching,bone carcinoma,bone carcinoma
MONDO:0002416,skos:exactMatch,DOID:2763,semapv:UnspecifiedMatching,ethmoid sinus squamous cell carcinoma,ethmoid sinus squamous cell carcinoma
MONDO:0002418,skos:exactMatch,DOID:2766,semapv:UnspecifiedMatching,ethmoid sinus adenocarcinoma,ethmoid sinus adenocarcinoma
MONDO:0002419,skos:exactMatch,DOID:2768,semapv:UnspecifiedMatching,transient tic disorder,transient tic disorder
MONDO:0002420,skos:exactMatch,DOID:2769,semapv:UnspecifiedMatching,tic disorder,tic disorder
MONDO:0002422,skos:exactMatch,DOID:2775,semapv:UnspecifiedMatching,adamantinoma,long bone adamantinoma
MONDO:0002422,skos:exactMatch,DOID:2776,semapv:UnspecifiedMatching,adamantinoma,adamantinoma
MONDO:0002423,skos:exactMatch,DOID:2780,semapv:UnspecifiedMatching,rectosigmoid junction neoplasm,rectosigmoid junction neoplasm
MONDO:0002424,skos:exactMatch,DOID:2781,semapv:UnspecifiedMatching,rectosigmoid carcinoma,rectosigmoid cancer
MONDO:0002425,skos:exactMatch,DOID:2782,semapv:UnspecifiedMatching,rectosigmoid junction cancer,rectosigmoid junction cancer
MONDO:0002426,skos:exactMatch,DOID:2784,semapv:UnspecifiedMatching,lung sarcoma,lung sarcoma
MONDO:0002427,skos:exactMatch,DOID:2786,semapv:UnspecifiedMatching,cerebellar disorder,cerebellar disease
MONDO:0002428,skos:exactMatch,DOID:2789,semapv:UnspecifiedMatching,protozoa infectious disease,parasitic protozoa infectious disease
MONDO:0002429,skos:exactMatch,DOID:2797,semapv:UnspecifiedMatching,idiopathic interstitial pneumonia,idiopathic interstitial pneumonia
MONDO:0002432,skos:exactMatch,DOID:2814,semapv:UnspecifiedMatching,malignant neoplasm of acoustic nerve,malignant neoplasm of acoustic nerve
MONDO:0002433,skos:exactMatch,DOID:2815,semapv:UnspecifiedMatching,malignant cranial nerve neoplasm,cranial nerve malignant neoplasm
MONDO:0002434,skos:exactMatch,DOID:2816,semapv:UnspecifiedMatching,oculomotor nerve cancer,malignant oculomotor nerve tumor
MONDO:0002435,skos:exactMatch,DOID:2817,semapv:UnspecifiedMatching,oculomotor nerve neoplasm,cranial nerve III tumor
MONDO:0002436,skos:exactMatch,DOID:2825,semapv:UnspecifiedMatching,nasal disorder,nose disease
MONDO:0002437,skos:exactMatch,DOID:2833,semapv:UnspecifiedMatching,dehydration polycythemia,dehydration polycythemia
MONDO:0002438,skos:exactMatch,DOID:2834,semapv:UnspecifiedMatching,acquired polycythemia,acquired polycythemia
MONDO:0002440,skos:exactMatch,DOID:2839,semapv:UnspecifiedMatching,erythropoietin polycythemia,erythropoietin polycythemia
MONDO:0002441,skos:exactMatch,DOID:2842,semapv:UnspecifiedMatching,Jervell and Lange-Nielsen syndrome,Jervell-Lange Nielsen syndrome
MONDO:0002442,skos:exactMatch,DOID:2843,semapv:UnspecifiedMatching,long QT syndrome,long QT syndrome
MONDO:0002443,skos:exactMatch,DOID:2846,semapv:UnspecifiedMatching,bruxism,bruxism
MONDO:0002447,skos:exactMatch,DOID:2871,semapv:UnspecifiedMatching,endometrial carcinoma,endometrial carcinoma
MONDO:0002448,skos:exactMatch,DOID:2877,semapv:UnspecifiedMatching,laryngeal sarcoma,larynx sarcoma
MONDO:0002449,skos:exactMatch,DOID:2879,semapv:UnspecifiedMatching,nodular degeneration of cornea,nodular degeneration of cornea
MONDO:0002450,skos:exactMatch,DOID:2883,semapv:UnspecifiedMatching,prostatic adenoma,prostatic adenoma
MONDO:0002451,skos:exactMatch,DOID:2885,semapv:UnspecifiedMatching,benign prostate phyllodes tumor,benign prostate phyllodes tumor
MONDO:0002452,skos:exactMatch,DOID:2887,semapv:UnspecifiedMatching,prostate leiomyoma,prostate leiomyoma
MONDO:0002453,skos:exactMatch,DOID:2889,semapv:UnspecifiedMatching,retrocochlear disease,retrocochlear disease
MONDO:0002455,skos:exactMatch,DOID:2892,semapv:UnspecifiedMatching,exocervical carcinoma,exocervical carcinoma
MONDO:0002457,skos:exactMatch,DOID:2908,semapv:UnspecifiedMatching,Treacher-Collins syndrome,Treacher Collins syndrome
MONDO:0002459,skos:exactMatch,DOID:2916,semapv:UnspecifiedMatching,type IV hypersensitivity disease,hypersensitivity reaction type IV disease
MONDO:0002460,skos:exactMatch,DOID:292,semapv:UnspecifiedMatching,lacrimal system cancer,lacrimal system cancer
MONDO:0002461,skos:exactMatch,DOID:2920,semapv:UnspecifiedMatching,membranoproliferative glomerulonephritis,membranoproliferative glomerulonephritis
MONDO:0002462,skos:exactMatch,DOID:2921,semapv:UnspecifiedMatching,glomerulonephritis,glomerulonephritis
MONDO:0002463,skos:exactMatch,DOID:293,semapv:UnspecifiedMatching,lacrimal gland carcinoma,lacrimal gland carcinoma
MONDO:0002464,skos:exactMatch,DOID:294,semapv:UnspecifiedMatching,lacrimal gland cancer,lacrimal gland cancer
MONDO:0002465,skos:exactMatch,DOID:2942,semapv:UnspecifiedMatching,bronchiolitis,bronchiolitis
MONDO:0002466,skos:exactMatch,DOID:295,semapv:UnspecifiedMatching,eye carcinoma,eye carcinoma
MONDO:0002467,skos:exactMatch,DOID:2952,semapv:UnspecifiedMatching,inner ear disorder,inner ear disease
MONDO:0002468,skos:exactMatch,DOID:2959,semapv:UnspecifiedMatching,hyperimmunoglobulin syndrome,hyperimmunoglobulin syndrome
MONDO:0002469,skos:exactMatch,DOID:296,semapv:UnspecifiedMatching,lacrimal gland carcinoma ex pleomorphic adenoma,mixed lacrimal gland cancer
MONDO:0002470,skos:exactMatch,DOID:2960,semapv:UnspecifiedMatching,photosensitive trichothiodystrophy,photosensitive trichothiodystrophy
MONDO:0002471,skos:exactMatch,DOID:2965,semapv:UnspecifiedMatching,bursitis,bursitis
